"","Tournament","Player","Position","Field","Fpts","Date","Url","top_count","top_mean","Fpts_std"
"1186","Putacana","Alex Cejka","G","0.20%",57,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-23.2777777777778
"1187","Putacana","Robert Garrigus","G","0.19%",23,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-57.2777777777778
"1188","Putacana","Mark Anderson","G","0.18%",61,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-19.2777777777778
"1189","Putacana","Greg Chalmers","G","0.17%",19,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-61.2777777777778
"1190","Putacana","Michael Kim","G","0.16%",19,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-61.2777777777778
"1191","Putacana","Davis Love III","G","0.14%",18,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-62.2777777777778
"1192","Putacana","Arjun Atwal","G","0.14%",24.5,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-55.7777777777778
"1193","Putacana","Ryan Blaum","G","0.13%",24,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-56.2777777777778
"1194","Putacana","Johnson Wagner","G","0.11%",24,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-56.2777777777778
"1195","Putacana","Bo Van Pelt","G","0.11%",58,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-22.2777777777778
"1196","Putacana","Shawn Stefani","G","0.10%",22,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-58.2777777777778
"1197","Putacana","Brendon De Jonge","G","0.08%",5,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-75.2777777777778
"1198","Putacana","Andrew Yun","G","0.07%",70.5,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-9.77777777777777
"1199","Putacana","Alex Beach","G","0.07%",20,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-60.2777777777778
"1200","Putacana","John Senden","G","0.06%",29,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-51.2777777777778
"1201","Putacana","John Rollins","G","0.06%",22.5,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-57.7777777777778
"1202","Putacana","J.J. Henry","G","0.05%",23.5,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-56.7777777777778
"1203","Putacana","Matt Every","G","0.04%",10.5,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-69.7777777777778
"1204","Putacana","Ben Taylor","G","0.04%",51,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-29.2777777777778
"1205","Putacana","Michael Gellerman","G","0.04%",17.5,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-62.7777777777778
"1206","Putacana","Martin Trainer","G","0.04%",54,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-26.2777777777778
"1207","Putacana","Carl Pettersson","G","0.04%",18,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-62.2777777777778
"1208","Putacana","John Merrick","G","0.04%",24.5,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-55.7777777777778
"1209","Putacana","Parker McLachlin","G","0.04%",40,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-40.2777777777778
"1210","Putacana","Justin McCarraher","G","0.04%",13.5,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-66.7777777777778
"1211","Putacana","Chris Wiatr","G","0.03%",20,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-60.2777777777778
"1212","Putacana","Richard S Johnson","G","0.03%",56,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-24.2777777777778
"1213","Putacana","Juan Jose Guerra","G","0.03%",25,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-55.2777777777778
"1214","Putacana","Daniel Chopra","G","0.03%",15.5,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-64.7777777777778
"1215","Putacana","Ted Purdy","G","0.03%",20,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-60.2777777777778
"1216","Putacana","Cledy Cordoba","G","0.03%",14,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-66.2777777777778
"1217","Putacana","Manuel Relancio","G","0.03%",10,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-70.2777777777778
"1218","Putacana","Hiram Silfa","G","0.03%",20.5,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-59.7777777777778
"1219","Putacana","Rhadames Pena","G","0.02%",18,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-62.2777777777778
"1220","Putacana","Omar Uresti","G","0.02%",13.5,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-66.7777777777778
"1221","RBC","Webb Simpson","G","25.46%",80.5,"2021-04-15","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-15/sport/golf/slate/6078324db2d3d80f36079cbd/contest/6078325d42e1de0fd11dd639",29,89.4827586206897,-8.98275862068965
"1222","RBC","Will Zalatoris","G","22.93%",83.5,"2021-04-15","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-15/sport/golf/slate/6078324db2d3d80f36079cbd/contest/6078325d42e1de0fd11dd639",29,89.4827586206897,-5.98275862068965
"1223","RBC","Matthew Fitzpatrick","G","21.87%",95.5,"2021-04-15","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-15/sport/golf/slate/6078324db2d3d80f36079cbd/contest/6078325d42e1de0fd11dd639",29,89.4827586206897,6.01724137931035
"1224","RBC","Abraham Ancer","G","20.75%",77.5,"2021-04-15","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-15/sport/golf/slate/6078324db2d3d80f36079cbd/contest/6078325d42e1de0fd11dd639",29,89.4827586206897,-11.9827586206897
"1225","RBC","Chris Kirk","G","19.81%",91.5,"2021-04-15","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-15/sport/golf/slate/6078324db2d3d80f36079cbd/contest/6078325d42e1de0fd11dd639",29,89.4827586206897,2.01724137931035
"1226","RBC","Charley Hoffman","G","19.59%",84.5,"2021-04-15","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-15/sport/golf/slate/6078324db2d3d80f36079cbd/contest/6078325d42e1de0fd11dd639",29,89.4827586206897,-4.98275862068965
"1227","RBC","Corey Conners","G","19.18%",94,"2021-04-15","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-15/sport/golf/slate/6078324db2d3d80f36079cbd/contest/6078325d42e1de0fd11dd639",29,89.4827586206897,4.51724137931035
"1228","RBC","Brian Harman","G","18.56%",79,"2021-04-15","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-15/sport/golf/slate/6078324db2d3d80f36079cbd/contest/6078325d42e1de0fd11dd639",29,89.4827586206897,-10.4827586206897
"1229","RBC","Si Woo Kim","G","17.47%",79,"2021-04-15","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-15/sport/golf/slate/6078324db2d3d80f36079cbd/contest/6078325d42e1de0fd11dd639",29,89.4827586206897,-10.4827586206897
"1230","RBC","Collin Morikawa","G","15.41%",89.5,"2021-04-15","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-15/sport/golf/slate/6078324db2d3d80f36079cbd/contest/6078325d42e1de0fd11dd639",29,89.4827586206897,0.0172413793103487
"1231","RBC","Daniel Berger","G","14.92%",79,"2021-04-15","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-15/sport/golf/slate/6078324db2d3d80f36079cbd/contest/6078325d42e1de0fd11dd639",29,89.4827586206897,-10.4827586206897
"1232","RBC","Russell Henley","G","14.75%",84,"2021-04-15","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-15/sport/golf/slate/6078324db2d3d80f36079cbd/contest/6078325d42e1de0fd11dd639",29,89.4827586206897,-5.48275862068965
"1233","RBC","Tyrrell Hatton","G","14.42%",76,"2021-04-15","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-15/sport/golf/slate/6078324db2d3d80f36079cbd/contest/6078325d42e1de0fd11dd639",29,89.4827586206897,-13.4827586206897
"1234","RBC","Patton Kizzire","G","14.02%",29.5,"2021-04-15","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-15/sport/golf/slate/6078324db2d3d80f36079cbd/contest/6078325d42e1de0fd11dd639",29,89.4827586206897,-59.9827586206897
"1235","RBC","Paul Casey","G","13.61%",34.5,"2021-04-15","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-15/sport/golf/slate/6078324db2d3d80f36079cbd/contest/6078325d42e1de0fd11dd639",29,89.4827586206897,-54.9827586206897
"1236","RBC","Harris English","G","13.18%",27.5,"2021-04-15","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-15/sport/golf/slate/6078324db2d3d80f36079cbd/contest/6078325d42e1de0fd11dd639",29,89.4827586206897,-61.9827586206897
"1237","RBC","Patrick Cantlay","G","12.20%",27.5,"2021-04-15","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-15/sport/golf/slate/6078324db2d3d80f36079cbd/contest/6078325d42e1de0fd11dd639",29,89.4827586206897,-61.9827586206897
"1238","RBC","Kevin Streelman","G","12.00%",71,"2021-04-15","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-15/sport/golf/slate/6078324db2d3d80f36079cbd/contest/6078325d42e1de0fd11dd639",29,89.4827586206897,-18.4827586206897
"1239","RBC","Kevin Na","G","11.22%",25,"2021-04-15","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-15/sport/golf/slate/6078324db2d3d80f36079cbd/contest/6078325d42e1de0fd11dd639",29,89.4827586206897,-64.4827586206897
"1240","RBC","Christiaan Bezuidenhout","G","10.77%",76,"2021-04-15","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-15/sport/golf/slate/6078324db2d3d80f36079cbd/contest/6078325d42e1de0fd11dd639",29,89.4827586206897,-13.4827586206897
"1241","RBC","Dustin Johnson","G","10.39%",91.5,"2021-04-15","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-15/sport/golf/slate/6078324db2d3d80f36079cbd/contest/6078325d42e1de0fd11dd639",29,89.4827586206897,2.01724137931035
"1242","RBC","Kevin Kisner","G","10.00%",24.5,"2021-04-15","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-15/sport/golf/slate/6078324db2d3d80f36079cbd/contest/6078325d42e1de0fd11dd639",29,89.4827586206897,-64.9827586206897
"1243","RBC","Cameron Smith","G","9.51%",91,"2021-04-15","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-15/sport/golf/slate/6078324db2d3d80f36079cbd/contest/6078325d42e1de0fd11dd639",29,89.4827586206897,1.51724137931035
"1244","RBC","Ian Poulter","G","9.46%",70,"2021-04-15","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-15/sport/golf/slate/6078324db2d3d80f36079cbd/contest/6078325d42e1de0fd11dd639",29,89.4827586206897,-19.4827586206897
"1245","RBC","Matt Kuchar","G","9.38%",76,"2021-04-15","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-15/sport/golf/slate/6078324db2d3d80f36079cbd/contest/6078325d42e1de0fd11dd639",29,89.4827586206897,-13.4827586206897
"1246","RBC","Lucas Glover","G","8.80%",71,"2021-04-15","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-15/sport/golf/slate/6078324db2d3d80f36079cbd/contest/6078325d42e1de0fd11dd639",29,89.4827586206897,-18.4827586206897
"1247","RBC","Sungjae Im","G","8.77%",89,"2021-04-15","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-15/sport/golf/slate/6078324db2d3d80f36079cbd/contest/6078325d42e1de0fd11dd639",29,89.4827586206897,-0.482758620689651
"1248","RBC","Emiliano Grillo","G","8.47%",112,"2021-04-15","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-15/sport/golf/slate/6078324db2d3d80f36079cbd/contest/6078325d42e1de0fd11dd639",29,89.4827586206897,22.5172413793103
"1249","RBC","Doug Ghim","G","8.07%",79,"2021-04-15","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-15/sport/golf/slate/6078324db2d3d80f36079cbd/contest/6078325d42e1de0fd11dd639",29,89.4827586206897,-10.4827586206897
"1250","RBC","Brendon Todd","G","8.01%",68.5,"2021-04-15","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-15/sport/golf/slate/6078324db2d3d80f36079cbd/contest/6078325d42e1de0fd11dd639",29,89.4827586206897,-20.9827586206897
"1251","RBC","Michael Thompson","G","7.96%",68,"2021-04-15","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-15/sport/golf/slate/6078324db2d3d80f36079cbd/contest/6078325d42e1de0fd11dd639",29,89.4827586206897,-21.4827586206897
"1252","RBC","Tommy Fleetwood","G","7.51%",40,"2021-04-15","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-15/sport/golf/slate/6078324db2d3d80f36079cbd/contest/6078325d42e1de0fd11dd639",29,89.4827586206897,-49.4827586206897
"1253","RBC","Billy Horschel","G","7.33%",79.5,"2021-04-15","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-15/sport/golf/slate/6078324db2d3d80f36079cbd/contest/6078325d42e1de0fd11dd639",29,89.4827586206897,-9.98275862068965
"1254","RBC","Matthew NeSmith","G","7.29%",65,"2021-04-15","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-15/sport/golf/slate/6078324db2d3d80f36079cbd/contest/6078325d42e1de0fd11dd639",29,89.4827586206897,-24.4827586206897
"1255","RBC","Sergio Garcia","G","7.09%",27.5,"2021-04-15","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-15/sport/golf/slate/6078324db2d3d80f36079cbd/contest/6078325d42e1de0fd11dd639",29,89.4827586206897,-61.9827586206897
"1256","RBC","Stewart Cink","G","6.77%",129,"2021-04-15","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-15/sport/golf/slate/6078324db2d3d80f36079cbd/contest/6078325d42e1de0fd11dd639",29,89.4827586206897,39.5172413793103
"1257","RBC","Adam Hadwin","G","6.57%",31.5,"2021-04-15","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-15/sport/golf/slate/6078324db2d3d80f36079cbd/contest/6078325d42e1de0fd11dd639",29,89.4827586206897,-57.9827586206897
"1258","RBC","Matt Wallace","G","5.66%",83,"2021-04-15","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-15/sport/golf/slate/6078324db2d3d80f36079cbd/contest/6078325d42e1de0fd11dd639",29,89.4827586206897,-6.48275862068965
"1259","RBC","J.T. Poston","G","5.62%",35.5,"2021-04-15","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-15/sport/golf/slate/6078324db2d3d80f36079cbd/contest/6078325d42e1de0fd11dd639",29,89.4827586206897,-53.9827586206897
"1260","RBC","Shane Lowry","G","5.20%",91,"2021-04-15","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-15/sport/golf/slate/6078324db2d3d80f36079cbd/contest/6078325d42e1de0fd11dd639",29,89.4827586206897,1.51724137931035
"1261","RBC","Robert Macintyre","G","4.59%",62,"2021-04-15","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-15/sport/golf/slate/6078324db2d3d80f36079cbd/contest/6078325d42e1de0fd11dd639",29,89.4827586206897,-27.4827586206897
